id,name_full,name_sort,year_born,year_died,is_dead,org_acronym
30502,Ryuji Yamakawa,Ryuji Yamakawa,,,0,FMW
30503,Bouzu,Bouzu,,,0,FMW
30504,Megane,Megane,,,0,FMW
30506,David Banyan,David Banyan,,,0,OVW
30507,TK Cooper,TK Cooper,,,0,wXw
30508,Millie McKenzie,Millie McKenzie,,,0,wXw
30510,Rey Mysterio,Rey Mysterio,,,0,OVW
30515,Mayu Iwatani,Mayu Iwatani,,,0,ROH
30516,Kagetsu,Kagetsu,,,0,ROH
30518,Rey Mysterio Jr.,Rey Mysterio Jr.,,,0,NJPW
30521,Guido Andretti,Guido Andretti,1974,2025,1,OVW
30522,Jebediah Blackhawk,Jebediah Blackhawk,,,0,OVW
30530,Darkside H,Darkside H,,,0,FMW
30532,Fake Hayabusa II,Fake Hayabusa II,,,0,FMW
30533,Hayabusa III,Hayabusa III,,,0,FMW
30535,Bobbi Tyler,Bobbi Tyler,,,0,RPW
30536,Killer Kelly,Killer Kelly,,,0,RPW
30537,Famous Yokohama Chefs,Famous Yokohama Chefs,,,0,FMW
30538,KY Wakamatsu,KY Wakamatsu,,,0,FMW
30539,Captain Jack,Captain Jack,1962,2005,1,FMW
30541,Gillberg,Gillberg,,,0,IWC
30542,James Ellsworth,James Ellsworth,,,0,IWC
30543,Mini Bolin,Mini Bolin,,,0,OVW
30554,The Boss Man,Boss Man,1963,2004,1,WWE
30558,Takako Inoue,Takako Inoue,,,0,FMW
30559,The Complete Players (Faction),Complete Players (Faction),,,0,FMW
30561,Tomokazu Morita,Tomokazu Morita,,,0,FMW
30564,Jarrius Robertson,Jarrius Robertson,,,0,WWE
30565,Team Kuroda,Team Kuroda,,,0,FMW
30566,Chris Candido,Chris Candido,1972,2005,1,FMW
30567,Pat Tanaka,Pat Tanaka,,,0,FMW
30569,El Egipcio,El Egipcio,1957,2018,1,CMLL
30570,Egipcio,Egipcio,1957,2018,1,CMLL
30571,Christina Von Eerie,Christina Von Eerie,,,0,ECCW
30572,Christopher Daniels,Christopher Daniels,,,0,ECCW
30579,Jake Garvin,Jake Garvin,,,0,SNPW
30580,Jake Kinnett,Jake Kinnett,,,0,SNPW
30582,MEN's Teioh,MEN's Teioh,,,0,FMW
30584,Matanza,Matanza,,,0,TNA
30586,No Way Jose,No Way Jose,,,0,WWE
30590,Lashley,Lashley,,,0,WWE
30593,Masked Sumo,Masked Sumo,,,0,FMW
30594,Kurumi Shimabara,Kurumi Shimabara,,,0,FMW
30596,Urban Ken,Urban Ken,,,0,FMW
30598,Austin Aries,Austin Aries,,,0,TCLL
30599,Giant Silva,Giant Silva,,,0,WWE
30600,Famous B,Famous B,,,0,TNA
30601,Marty 'The Moth',Marty 'The Moth',,,0,TNA
30604,CJ Edwards,CJ Edwards,,,0,WCWC
30605,Kacee Carlisle,Kacee Carlisle,,,0,WCWC
30606,Samara,Samara,,,0,WCWC
30607,Great Shark,Great Shark,,,0,FMW
30608,Great Ken,Great Ken,,,0,FMW
30609,Mach Junji,Mach Junji,,,0,FMW
30610,junji.com,junji.com,,,0,FMW
30611,Sasuke.com,Sasuke.com,,,0,FMW
30612,Prodigy,Prodigy,,,0,FMW
30617,Brian Cage,Brian Cage,,,0,RPW
30619,Kota Ibushi,Kota Ibushi,,,0,RPW
30621,Yuya Uemura,Yuya Uemura,,,0,NJPW
30622,Yota Tsuji,Yota Tsuji,,,0,NJPW
30625,Commissioner Fuyuki,Commissioner Fuyuki,1960,2003,1,FMW
30628,Bungee Takada,Bungee Takada,,,0,FMW
30630,Survival Tobita,Survival Tobita,,,0,FMW
30631,Nathan Cruz,Nathan Cruz,,,0,Defiant
30632,Justin Sysum,Justin Sysum,,,0,Defiant
30635,Venganza,Venganza,,,0,AAA
30636,Hombre Sin Nombre,Hombre Sin Nombre,,,0,AAA
30637,La Chola,La Chola,,,0,AAA
30639,Monsther,Monsther,1953,2018,1,AAA
30641,La Familia Apache (Faction),La Familia Apache (Faction),,,0,AAA
30642,Chiva Rayada I {II},Chiva Rayada I (II),,,0,AAA
30643,Vangelis,Vangelis,,,0,AAA
30644,El Rebelde,El Rebelde,,,0,AAA
30645,Convicto 187566,Convicto 187566,,,0,AAA
30646,El Convicto,El Convicto,,,0,AAA
30647,Los Regios Guapos (Faction),Los Regios Guapos (Faction),,,0,AAA
30648,LJ,LJ,,,0,OVW
30649,Logan James,Logan James,,,0,OVW
30650,Turbo Floyd,Turbo Floyd,,,0,OVW
30651,Ricky Banderas,Ricky Banderas,,,0,FMW
30654,Ashura Hara,Ashura Hara,,,0,FMW
30655,Jeremiah Crane,Jeremiah Crane,,,0,TNA
30656,Daniel Eads,Daniel Eads,,,0,OVW
30661,Yasu Urano,Yasu Urano,,,0,FMW
30663,Jason Static,Jason Static,,,0,OVW
30664,Amon,Amon,,,0,OVW
30665,Pentagón Jr.,Pentagón Jr.,,,0,TNA
30666,Fénix,FÃ©nix,,,0,TNA
30667,Orlando Jordan (Exit),Orlando Jordan (Exit),,,0,WWE
30669,Alan Stone,Alan Stone,,,0,CMLL
30670,Felino (Masked),Felino (Masked),,,0,CMLL
30671,Mike Marshall,Mike Marshall,,,0,OVW
30674,Stephanie McMahon-Helmsley,Stephanie McMahon-Helmsley,,,0,WWE
30675,Kid Rock,Kid Rock,,,0,WWE
30678,El Chameleon,El Chameleon,,,0,OVW
30689,Senmu Yoshida,Senmu Yoshida,,,0,FMW
30690,Yuki Miyazaki,Yuki Miyazaki,,,0,FMW
30691,Drew Parker,Drew Parker,,,0,ICW
30692,Rickey Shane Page,Rickey Shane Page,,,0,Progress
30693,Parrow,Parrow,,,0,Progress
30694,Darby Allin,Darby Allin,,,0,Progress
30695,Maxwell Jacob Friedman,Maxwell Jacob Friedman,,,0,Progress
30696,Mercedes Martinez,Mercedes Martinez,,,0,Progress
30697,Shazza McKenzie,Shazza McKenzie,,,0,Progress
30700,Noriko Komiyama,Noriko Komiyama,,,0,FMW
30701,Haru Ichiban,Haru Ichiban,,,0,FMW
30702,Mirage (Tijuana),Mirage (Tijuana),,,0,AAA
30703,Último Maldito,Ultimo Maldito,,,0,AAA
30704,Black Danger,Black Danger,,,0,AAA
30705,Genio del Aire,Genio del Aire,,,0,AAA
30706,Destiny,Destiny,,,0,AAA
30707,Bengala III,Bengala III,,,0,AAA
30708,MAD (Faction),MAD (Faction),,,0,AAA
30712,Big Zo,Big Zo,,,0,OVW
30713,Mima Shimoda,Mima Shimoda,,,0,FMW
30714,Yuka Nakamura,Yuka Nakamura,,,0,FMW
30716,Rey Horus,Rey Horus,,,0,Progress
30717,Ethan Page,Ethan Page,,,0,Progress
30719,Joe Dirt,Joe Dirt,,,0,OVW
30727,Joseph Park,Joseph Park,,,0,OVW
30735,Tomorowo Taguchi,Tomorowo Taguchi,,,0,FMW
30736,Sun Paul,Sun Paul,,,0,FMW
30737,MAKIKO,MAKIKO,,,0,FMW
30738,MIREI,MIREI,,,0,FMW
30741,Aerostar,Aerostar,,,0,TNA
30742,Natural Vibes (Faction),Natural Vibes (Faction),,,0,DG
30743,Chotaro Kamoi,Chotaro Kamoi,,,0,FMW
30747,M2K (Faction),M2K (Faction),,,0,DG
30748,Shin M2K (Faction),Shin M2K (Faction),,,0,DG
30749,Brittany Devore,Brittany Devore,,,0,OVW
30750,Chris,Chris,,,0,OVW
30751,Iori Sugawara,Iori Sugawara,,,0,FMW
30752,The Sandman,Sandman,,,0,FMW
30753,Nihei Assassin,Nihei Assassin,,,0,FMW
30754,NOSAWA,NOSAWA,,,0,FMW
30755,Sanshiro Takagi,Sanshiro Takagi,,,0,FMW
30758,Tsubo Genjin,Tsubo Genjin,,,0,DG
30767,Hiroki Sumi,Hiroki Sumi,,,0,WWE
30768,Tucker,Tucker,,,0,WWE
30769,Dabba-Kato,Dabba-Kato,,,0,WWE
30770,Dan Matha,Dan Matha,,,0,WWE
30772,Mark Haskins,Mark Haskins,,,0,ICW
30773,Serpentico,Serpentico,,,0,ROH
30777,Jack Sexsmith,Jack Sexsmith,,,0,Defiant
30778,TK Cooper,TK Cooper,,,0,Defiant
30779,Simon Miller,Simon Miller,,,0,Defiant
30780,Kid Lykos,Kid Lykos,,,0,Defiant
30781,Kyle Fletcher,Kyle Fletcher,,,0,Defiant
30782,Jay Melrose,Jay Melrose,,,0,Defiant
30783,Brandi Lauren,Brandi Lauren,,,0,ROH
30784,Lanny Poffo,Lanny Poffo,1954,2023,1,ROH
30786,SUWA,SUWA,,,0,DG
30787,Judo Suwa,Judo Suwa,,,0,DG
30788,Shiima Nobunaga,Shiima Nobunaga,,,0,DG
30789,Minoru Suzuki,Minoru Suzuki,,,0,DG
30790,Mickey McMichael,Mickey McMichael,,,0,OVW
30791,Condotti Shuji,Condotti Shuji,,,0,DG
30792,Shuji Kondo,Shuji Kondo,,,0,DG
30793,Dotti Shuji,Dotti Shuji,,,0,DG
30794,"""brother"" YASSINI",brother YASSINI,,,0,DG
30795,TARU,TARU,,,0,DG
30796,Toru Owashi,Toru Owashi,,,0,DG
30797,Súper Astro Jr.,Super Astro Jr.,,,0,CMLL
30798,George Kebrada,George Kebrada,,,0,CMLL
30800,Máscara Año 2000 (Masked),Mascara Ano 2000 (Masked),,,0,CMLL
30801,Reyko,Reyko,,,0,CMLL
30802,Fugaz II,Fugaz II,,,0,CMLL
30803,Prí­ncipe Daniel,Principe Daniel,,,0,CMLL
30804,Roy Gordon,Roy Gordon,,,0,CWE
30805,Garrison Creed,Garrison Creed,,,0,CWE
30806,Agent Red,Agent Red,,,0,CWE
30809,Dice Domino,Dice Domino,,,0,OVW
30810,Sean Kustom,Sean Kustom,,,0,RPW
30812,Mini Daniel Bryan (Pierre Lafleur),Mini Daniel Bryan (Pierre Lafleur),,,0,WWE
30813,Machine,Machine,,,0,OVW
30814,Diamond Steele,Diamond Steele,,,0,OVW
30816,General Pope,General Pope,,,0,OVW
30817,Private Anthony,Private Anthony,,,0,OVW
30820,Shazza,Shazza,,,0,WWE
30821,Patrick Scott,Patrick Scott,,,0,WWE
30822,Izza Belle Smothers,Izza Belle Smothers,,,0,OVW
30823,Beto,Beto,,,0,OVW
30824,Cousin Otter,Cousin Otter,,,0,OVW
30825,J-Man,J-Man,,,0,OVW
30826,Johnny Nitro,Johnny Nitro,,,0,OVW
30828,Tessa Blanchard,Tessa Blanchard,,,0,TNA
30836,Maquiavelo,Maquiavelo,,,0,CMLL
30838,Shane Strickland,Shane Strickland,,,0,MLW
30839,Jimmy Havoc,Jimmy Havoc,,,0,MLW
30840,Montel Vontavious Porter (MVP),Montel Vontavious Porter (MVP),,,0,MLW
30841,Tom Lawlor,Tom Lawlor,,,0,MLW
30842,Pentagón Jr.,Pentagon Jr.,,,0,MLW
30843,ACH,ACH,,,0,MLW
30844,Rey Fénix,Rey Fenix,,,0,MLW
30845,Maxwell Jacob Friedman,Maxwell Jacob Friedman,,,0,MLW
30846,Low Ki,Low Ki,,,0,MLW
30847,Jake Hager,Jake Hager,,,0,MLW
30848,Joey Janela,Joey Janela,,,0,MLW
30849,Barrington Hughes,Barrington Hughes,,,0,MLW
30850,Sami Callihan,Sami Callihan,,,0,MLW
30851,Jeff Cobb,Jeff Cobb,,,0,MLW
30852,Jimmy Yuta,Jimmy Yuta,,,0,MLW
30853,Santana Garrett,Santana Garrett,,,0,MLW
30854,Jason Cade,Jason Cade,,,0,MLW
30855,Simon Gotch,Simon Gotch,,,0,MLW
30857,Mia Yim,Mia Yim,,,0,MLW
30858,Chelsea Green,Chelsea Green,,,0,MLW
30859,Rhett Giddins,Rhett Giddins,,,0,MLW
30860,Mike Parrow,Mike Parrow,,,0,MLW
30861,Vandal Ortagun,Vandal Ortagun,,,0,MLW
30863,Kotto Brazil,Kotto Brazil,,,0,MLW
30864,Leva Bates,Leva Bates,,,0,MLW
30866,Salina de la Renta,Salina de la Renta,,,0,MLW
30870,Cody Castle,Cody Castle,,,0,OVW
30875,Policeman,Policeman,,,0,OPW
30876,Virus,Virus,,,0,OPW
30878,Hunter Law,Hunter Law,,,0,TNA
30882,Tori,Tori,,,0,OVW
30886,Samara,Samara,,,0,TNA
30888,James Ellsworth,James Ellsworth,,,0,TNA
30889,Scotty Wringer,Scotty Wringer,,,0,TNA
30890,Shane Strickland,Shane Strickland,,,0,TNA
30891,Kal Jak,Kal Jak,,,0,TNA
30892,Kimo,Kimo,,,0,TNA
30894,Jason Cade,Jason Cade,,,0,TNA
30898,Jessicka Havok,Jessicka Havok,,,0,TNA
30899,Matthew Palmer,Matthew Palmer,,,0,TNA
30901,Rich Swann,Rich Swann,,,0,TNA
30902,Scarlett Black,Scarlett Black,,,0,CWE
30903,Su Yung's Brides,Su Yung's Brides,,,0,TNA
30904,Fred Yehi,Fred Yehi,,,0,RPW
30906,Angélico,Angelico,,,0,Progress
30907,Chris Hero,Chris Hero,,,0,Progress
30908,Christian Michael Jakobi,Christian Michael Jakobi,,,0,Progress
30909,Jake Manning,Jake Manning,,,0,TNA
30910,Winter,Winter,,,0,TNA
30911,Luster The Legend,Luster The Legend,,,0,TNA
30912,Clayton Gainz,Clayton Gainz,,,0,TNA
30914,Kenny Williams,Kenny Williams,,,0,WWE
30915,Blackjack Mulligan,Blackjack Mulligan,1942,2016,1,AWA
30916,Alex Anthony,Alex Anthony,,,0,CWE
30917,Lance Storm,Lance Storm,,,0,CWE
30918,Kevin O'Doyle,Kevin O'Doyle,,,0,CWE
30919,Brandi Lauren,Brandi Lauren,,,0,WWE
30920,Chuck Mambo,Chuck Mambo,,,0,RPW
30922,Chris Sabin,Chris Sabin,,,0,NJPW
30923,LuFisto,LuFisto,,,0,wXw
30926,El Bandido,El Bandido,,,0,TCLL
30927,Drago Kid,Drago Kid,,,0,AAA
30928,Toxin,Toxin,,,0,AAA
30929,Aramis,Aramis,,,0,AAA
30930,Látigo,Latigo,,,0,AAA
30931,Halcón 78 Jr.,Halcon 78 Jr.,,,0,AAA
30932,Histeria II (Masked),Histeria II (Masked),,,0,AAA
30937,El Ligero,El Ligero,,,0,ICW
30943,Chardonnay,Chardonnay,,,0,ROH
30944,Nick Aldis,Nick Aldis,,,0,ROH
30945,Nick Aldis,Nick Aldis,,,0,NWA
30950,Facade,Facade,,,0,ROH
30951,Eli Isom,Eli Isom,,,0,ROH
30952,Ilja Dragunov,Ilja Dragunov,,,0,Progress
30954,Micro Ángel,Micro Angel,,,0,CMLL
30955,Átomo II,Atomo II,,,0,CMLL
30956,Zacarí­as el Perico,Zacarias el Perico,,,0,CMLL
30957,El Hijo de L.A. Park,El Hijo de L.A. Park,,,0,CMLL
30958,La Guerrera,La Guerrera,,,0,CMLL
30959,Mystique,Mystique,,,0,CMLL
30966,La Familia Real (Faction),La Familia Real (Faction),,,0,CMLL
30967,NGD,NGD,,,0,CMLL
30968,Los Nuevos Dimamita,Los Nuevos Dimamita,,,0,CMLL
30983,Jake Garvin,Jake Garvin,,,0,FIP
30985,Blue Thunder,Blue Thunder,,,0,HOPEWL
30986,Cyrus Draegar,Cyrus Draegar,,,0,HOPEWL
30987,Eddie Sky,Eddie Sky,,,0,HOPEWL
30988,Falcon,Falcon,,,0,HOPEWL
30989,Firefly,Firefly,,,0,HOPEWL
30990,Jack London,Jack London,,,0,HOPEWL
30991,John Dunn,John Dunn,,,0,HOPEWL
30992,Johnny Breeze,Johnny Breeze,,,0,HOPEWL
30993,Lance Corporal,Lance Corporal,,,0,HOPEWL
30994,Nero Classic,Nero Classic,,,0,HOPEWL
30995,Red Dragon,Red Dragon,,,0,HOPEWL
30996,Tank,Tank,,,0,HOPEWL
30997,The Judge,Judge,,,0,HOPEWL
30998,The Spin Doctor,Spin Doctor,,,0,HOPEWL
30999,Tommy Gunn,Tommy Gunn,,,0,HOPEWL
31002,King Phoenix,King Phoenix,,,0,CMLL
31003,King Rocker Jr.,King Rocker Jr.,,,0,CMLL
31004,DIJAK,DIJAK,,,0,WWE
31005,Matt Cross,Matt Cross,,,0,GWF
31006,Melanie Gray,Melanie Gray,,,0,GWF
31007,Angelico,Angelico,,,0,GWF
31008,Laura Di Matteo,Laura Di Matteo,,,0,GWF
31009,Kenny Williams,Kenny Williams,,,0,GWF
31013,Stagger Lee,Stagger Lee,,,0,MSW
31014,Midnight Rider,Midnight Rider,,,0,MSW
31015,Mark Ragin,Mark Ragin,,,0,MSW
31016,El Phantasmo,El Phantasmo,,,0,Progress
31018,Dragón Bane,Dragon Bane,,,0,AAA
31019,Iron Kid,Iron Kid,,,0,AAA
31020,Low Rider,Low Rider,,,0,AAA
31021,Black Taurus,Black Taurus,,,0,AAA
31022,Lance Storm,Lance Storm,,,0,OVW
31024,Los Alvarados,Los Alvarados,,,0,AAA
31025,Samoano,Samoano,,,0,AAA
31030,2 Cold Scorpio,2 Cold Scorpio,,,0,CWE
31031,Maddison Miles,Maddison Miles,,,0,CWE
31032,Chardonnay,Chardonnay,,,0,Defiant
31038,Maravilla,Maravilla,,,0,AAA
31039,Star Fire,Star Fire,,,0,AAA
31042,Big Daddy Walter,Big Daddy Walter,,,0,RPW
31068,Abdul Kenan,Abdul Kenan,,,0,GWF
31069,Ahmed Chaer,Ahmed Chaer,,,0,GWF
31070,Ali Aslan,Ali Aslan,,,0,GWF
31071,Arash,Arash,,,0,GWF
31072,Alpha Female,Alpha Female,,,0,GWF
31073,Aytac Bahar,Aytac Bahar,,,0,GWF
31074,Bianca,Bianca,,,0,GWF
31075,Danielle Hunter,Danielle Hunter,,,0,GWF
31076,Doug Williams,Doug Williams,,,0,GWF
31077,Eric Krí¼ger,Eric KrÃ¼ger,,,0,GWF
31078,El Phantasmo,El Phantasmo,,,0,GWF
31079,Georges Khoukaz,Georges Khoukaz,,,0,GWF
31080,Ibo Latino,Ibo Latino,,,0,GWF
31081,Jaxx,Jaxx,,,0,GWF
31082,Jamie Hayter,Jamie Hayter,,,0,GWF
31083,Kati Libra,Kati Libra,,,0,GWF
31084,Kadettin Kati,Kadettin Kati,,,0,GWF
31085,Kaitlin Diemond,Kaitlin Diemond,,,0,GWF
31086,Kat Siren,Kat Siren,,,0,GWF
31087,Killer Kelly,Killer Kelly,,,0,GWF
31088,Lana Austin,Lana Austin,,,0,GWF
31089,Laura Wellings,Laura Wellings,,,0,GWF
31090,Marcel Kerber,Marcel Kerber,,,0,GWF
31091,Murat AK,Murat AK,,,0,GWF
31106,Michael Schenkenberg,Michael Schenkenberg,,,0,GWF
31107,PJ Black,PJ Black,,,0,GWF
31108,Ronaldo Shaqiri,Ronaldo Shaqiri,,,0,GWF
31109,Saraya Knight,Saraya Knight,,,0,GWF
31110,Xia Brookside,Xia Brookside,,,0,GWF
31111,Toni Storm,Toni Storm,,,0,GWF
31112,Sonjay Dutt,Sonjay Dutt,,,0,GWF
31113,Tommy Dreamer,Tommy Dreamer,,,0,GWF
31114,Colt Cabana,Colt Cabana,,,0,GWF
31115,Tracy,Tracy,,,0,GWF
31119,ELITE (Faction),ELITE (Faction),,,0,AAA
31120,Octagón Jr. III,Octagon Jr. III,,,0,AAA
31121,Darby Allin,Darby Allin,,,0,AAA
31122,Sammy Guevara,Sammy Guevara,,,0,AAA
31123,Kevin Kross,Kevin Kross,,,0,AAA
31125,La Mujer Demente,La Mujer Demente,,,0,AAA
31129,Dos Caras,Dos Caras,,,0,AAA
31133,Nexo III,Nexo III,,,0,AAA
31134,Nexo I,Nexo I,,,0,AAA
31135,Nexo II,Nexo II,,,0,AAA
31136,Kid Boxer,Kid Boxer,,,0,AAA
31137,Cibernético (Masked),Cibernetico (Masked),,,0,AAA
31138,Path Finder II,Path Finder II,,,0,AAA
31139,X-Team (Faction),X-Team (Faction),,,0,AAA
31147,Niño de Oro,Nino de Oro,,,0,AAA
31150,Esquizofrenia,Esquizofrenia,,,0,AAA
31151,Prí­ncipe Rebelde,Principe Rebelde,,,0,AAA
31153,Mini Espectro,Mini Espectro,1966,2016,1,AAA
31154,Latin Boiler,Latin Boiler,,,0,AAA
31155,Juan El Brazo,Juan El Brazo,,,0,AAA
31156,La Porka,La Porka,,,0,AAA
31157,El Zorraza,El Zorraza,,,0,AAA
31158,Rayado,Rayado,,,0,AAA
31162,Mini Headhunter I,Mini Headhunter I,,,0,AAA
31163,Mini Headhunter II,Mini Headhunter II,,,0,AAA
31164,The Mercenary,Mercenary,,,0,CWE
31165,Tasty Travis,Tasty Travis,,,0,CWE
31199,Blake,Blake,,,0,HOPEWL
31200,Ricky Alpha,Ricky Alpha,,,0,HOPEWL
31201,Paul Malen,Paul Malen,,,0,HOPEWL
31202,Rainz,Rainz,,,0,HOPEWL
31203,Johnny Alpha,Johnny Alpha,,,0,HOPEWL
31204,Burchill,Burchill,,,0,HOPEWL
31209,Princesa Blanca,Princesa Blanca,,,0,AAA
31216,Kayj,Kayj,,,0,HOPEWL
31217,Joseph Conners,Joseph Conners,,,0,HOPEWL
31218,Shauna Shay,Shauna Shay,,,0,HOPEWL
31219,HC Dyer,HC Dyer,,,0,HOPEWL
31220,Georgy Archer,Georgy Archer,,,0,HOPEWL
31221,Harvey Dale,Harvey Dale,,,0,HOPEWL
31223,Pirata Gordon,Pirata Gordon,,,0,AAA
31224,Jay Garner,Jay Garner,,,0,HOPEWL
31225,Frankie Vegas,Frankie Vegas,,,0,HOPEWL
31226,Tivy Lee,Tivy Lee,,,0,HOPEWL
31227,Alexis Rose,Alexis Rose,,,0,HOPEWL
31228,Alex Windsor,Alex Windsor,,,0,HOPEWL
31229,Lucas Archer,Lucas Archer,,,0,HOPEWL
31230,Xia Brookside,Xia Brookside,,,0,HOPEWL
31231,Stixx,Stixx,,,0,HOPEWL
31232,Ryan Smile,Ryan Smile,1989,2020,1,HOPEWL
31233,Eliza Roux,Eliza Roux,,,0,HOPEWL
31234,RJ Singh,RJ Singh,,,0,HOPEWL
31235,Lana Austin,Lana Austin,,,0,HOPEWL
31236,Alex Gracie,Alex Gracie,,,0,HOPEWL
31237,Gabriel Kidd,Gabriel Kidd,,,0,HOPEWL
31238,Jim Hunter,Jim Hunter,,,0,HOPEWL
31239,Zak Northern,Zak Northern,,,0,HOPEWL
31240,Alton Thorne,Alton Thorne,,,0,HOPEWL
31241,The Orphan,Orphan,,,0,HOPEWL
31242,Tyler Bate,Tyler Bate,,,0,HOPEWL
31243,Toni Storm,Toni Storm,,,0,HOPEWL
31245,Cy Gregory,Cy Gregory,,,0,HOPEWL
31246,TK Hayward,TK Hayward,,,0,HOPEWL
31249,Mohicano I,Mohicano I,,,0,AAA
31250,Mohicano II,Mohicano II,,,0,AAA
31251,Mohicano III,Mohicano III,,,0,AAA
31252,Thailandes,Thailandes,,,0,AAA
31253,Psicohisteria,Psicohisteria,,,0,AAA
31255,Dick Rivií¨re,Dick Riviere,,,0,CMLL
31260,Dick Murdoch,Dick Murdoch,,,0,MSW
31261,Antonio Cueto,Antonio Cueto,,,0,LU
31262,Mr. Pec-tacular,Mr. Pec-tacular,,,0,LU
31263,Tommy Dreamer,Tommy Dreamer,,,0,LU
31265,Mr. Cid,Mr. Cid,1966,2018,1,CMLL
31268,Jake Crist,Jake Crist,,,0,TNA
31269,Steffanie Newell,Steffanie Newell,,,0,Progress
31278,Austin Aries,Austin Aries,,,0,MLW
31279,Chico Adams,Chico Adams,,,0,MLW
31297,Shane Helms,Shane Helms,,,0,ROH
31298,Thunder Rosa,Thunder Rosa,,,0,ROH
31299,The Panther,Panther,,,0,CMLL
31301,Damien Corvin,Damien Corvin,,,0,Progress
31302,Tessa Blanchard,Tessa Blanchard,,,0,TCLL
31303,Brody King,Brody King,,,0,TCLL
31304,Mesí­as,Mesias,,,0,TCLL
31305,PJ Black,PJ Black,,,0,TCLL
31322,Joe Coffey,Joe Coffey,,,0,WWE
31326,Dave Mastiff,Dave Mastiff,,,0,WWE
31331,JD McDonagh,JD McDonagh,,,0,WWE
31333,The Gold Label,Gold Label,,,0,ICW
31334,Fake Barack Obama (2011),Fake Barack Obama (2011),,,0,WWE
31335,Fake George W. Bush,Fake George W. Bush,,,0,WWE
31342,Jake Strong,Jake Strong,,,0,LU
31345,Rey Fénix,Rey Fenix,,,0,CMLL
31347,InFamous Inc.,InFamous Inc.,,,0,LU
31349,Pindar,Pindar,,,0,LU
31350,Sammy Guevera,Sammy Guevera,,,0,LU
31351,Ruslan,Ruslan,,,0,Progress
31352,Oliver Carter,Oliver Carter,,,0,Progress
31353,Einar Ironside,Einar Ironside,,,0,Progress
31354,Naoki Tanizaki,Naoki Tanizaki,,,0,Progress
31357,KC Cassidy,KC Cassidy,,,0,WWE
31358,Cassie,Cassie,,,0,WWE
31359,Axel Tischer,Axel Tischer,,,0,WWE
31360,Mike Rallis,Mike Rallis,,,0,WWE
31362,Kieran Kelly,Kieran Kelly,,,0,ICW
31363,Irving Garrett,Irving Garrett,,,0,ICW
31364,Liliya Shakirova,Liliya Shakirova,,,0,WLF
31365,Miao Jie,Miao Jie,,,0,WLF
31366,Ugiloy Nasimova,Ugiloy Nasimova,,,0,WLF
31367,Li Tao,Li Tao,,,0,WLF
31368,Svetlana Gotsyk,Svetlana Gotsyk,,,0,WLF
31371,Sumo Fuji,Sumo Fuji,,,0,DG
31372,SASUKE,SASUKE,,,0,DG
31385,Último Dragón,Ultimo Dragon,,,0,DG
31386,Latin Lover,Latin Lover,,,0,DG
31388,Juken,Juken,,,0,HOPEWL
31389,Barricade,Barricade,,,0,HOPEWL
31391,Yamaguchi-san,Yamaguchi-san,1958,2019,1,WWE
31393,Buzz Tyler,Buzz Tyler,,,0,JCP
31395,Don Kernodle,Don Kernodle,1950,2021,1,JCP
31401,Kensuke Family (Faction),Kensuke Family (Faction),,,0,DG
31402,King Shisa,King Shisa,,,0,DG
31405,Pentagón Black,Pentagon Black,,,0,DG
31406,Dos Caras,Dos Caras,,,0,DG
31407,Yutaka Yoshie,Yutaka Yoshie,1974,2024,1,DG
31410,Yuji Nagata,Yuji Nagata,,,0,DG
31413,Koji Kanemoto,Koji Kanemoto,,,0,DG
31415,Eric Young,Eric Young,,,0,WWE
31416,El Generico,El Generico,,,0,DG
31417,The Great Trumpsuke,Great Trumpsuke,,,0,M-PRO
31418,Lio Rush,Lio Rush,,,0,WWE
31419,Doink the Clown (Dwaine Henderson),Doink the Clown (Dwaine Henderson),1977,2018,1,WWE
31420,Doink the Clown (Nick Dinsmore),Doink the Clown (Nick Dinsmore),,,0,WWE
31421,Doink the Clown (Steve Lombardi),Doink the Clown (Steve Lombardi),,,0,WWE
31423,Doink the Clown (Ray Apollo),Doink the Clown (Ray Apollo),,,0,WWE
31424,Matt Borne,Matt Borne,1957,2013,1,WWE
31429,Afa Jr.,Afa Jr.,,,0,ROH
31433,Warriors-5 (Faction),Warriors-5 (Faction),,,0,DG
31434,Derrick Bateman,Derrick Bateman,,,0,WWE
31435,Rip Fowler,Rip Fowler,,,0,WWE
31438,Flash Morgan Webster,Flash Morgan Webster,,,0,WWE
31439,Travis Banks,Travis Banks,,,0,WWE
31440,Ashton Smith,Ashton Smith,,,0,WWE
31441,Killer Kelly,Killer Kelly,,,0,WWE
31442,Isla Dawn,Isla Dawn,,,0,WWE
31443,Johnny Saint,Johnny Saint,,,0,WWE
31444,The Undisputed Era,Undisputed Era,,,0,WWE
31446,Charlie Morgan,Charlie Morgan,,,0,WWE
31448,Ricochet,Ricochet,,,0,WWE
31449,Amir Jordan,Amir Jordan,,,0,WWE
31450,Ligero,Ligero,,,0,WWE
31451,Wild Boar,Wild Boar,,,0,WWE
31452,XO Lishus,XO Lishus,,,0,LU
31470,Kid Christian,Kid Christian,,,0,CZW
31472,Adam Brooks,Adam Brooks,,,0,CZW
31475,Jeff Cobb,Jeff Cobb,,,0,CZW
31477,CJP,CJP,,,0,CZW
31478,The Rascalz,Rascalz,,,0,CZW
31479,Will Ospreay,Will Ospreay,,,0,CZW
